system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,irrStatus,masterid,nirrcapcl,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,2,
2_0000a96e6774915facd9,,,2273.8186645507812,,4543.5245361328125,,,244091.43736644072,36791.18348412607,757.4840087890625,,,,,97679.7437133789,,,2751248.0931925457,288548.7866821289,16697.927124023438,9086.724304199219,859785.9931640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21255.536071777344,,,,,,,,,,,,,,,,,,,,,,,,,,8333.658569335938,,,16691.578979492188,,,,,,,,,,,,,,,,,,,,1518.4677124023438,,,18934.702392578125,,,,,,,,,,,,,,,,,,,,,2017,0,48317,2,
2_000026f3d7dbf9cb7a19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,0,48165,2,
2_00003d6719b35caa25f7,,,,,,,,241607.2735301298,,,,,,,,,,2601052.0111775715,43296.175295362285,2256.0586547851562,,311009.0830114028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100766.9741821289,,,,,,,,,,,,,,,,,,,,,,,,,,57904.3798828125,,,12765.897216796875,,,,,,,,,,,,,,,,,,,,,,,200718.2999267578,,,,,,,,,,,,,,,,,,,,,2017,0,48445,2,
2_000093a7147aa922964e,,2253.4736328125,4506.7672119140625,,,,,103053.84262264476,20280.754455566406,6760.109680175781,,,,,751.1197509765625,,,1854956.6545410156,27779.484802246094,751.1220092773438,,87159.01342773438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.8604736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6762.846008300781,,,,,,,,,,,,,,,,,,,,,750.8815307617188,,23300.03173828125,,,,,,,,,,,,,,,,,,,,,2017,0,48501,2,
2_0000deb4c577c7b48248,,20944.592529296875,,,,,,285907.14025878906,13464.469360351562,,,,,,,,,2912641.2606813917,14869.709912109374,,,49383.131408691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103240.67297363281,,,,,,,,,,,,,,,,,,,,,,,,,,178760.76568603516,,,5983.798828125,,,,,,,,,,,,,,,,,,,,,,,130146.6870727539,,,,,,,,,,,,,,,,,,,,,2017,0,48079,2,
2_00008dc7b72eb2e5f6fc,,6708.02880859375,,,,,,221357.81676504097,8904.150390625,,,,,,,,,716927.6973266602,2229420.1161376955,744.3108520507812,1490.3179931640625,215245.8994140625,,741.58837890625,,,,,2224.835205078125,,,,,,,,,,,,,,,,,,,,,,,,,,,742.1463012695312,,,,134363.64520263672,,,,,,,,,,,,,,,2226.7119140625,,,,,,,,,,741.6023559570312,323654.95751953125,,,31233.20703125,,,,,,,,,,,,,,,,,,,,4450.020690917969,,,40102.146484375,,,,,,,,,,,,,,,,,,,,,2017,0,48017,2,
2_00005c9fcd733134b855,,37899.099853515625,,,,,,378499.34606933594,4457.842834472656,,,,,,,1487.281005859375,,7437.40625,7147768.595406087,743.6451416015625,5204.637878417969,557507.4859834559,,63257.902770996094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.45947265625,,158027.863210162,,,,,,,,,,,,,,,,,,,,,,,,,,107072.96044921875,,,62429.89562988281,,,,,,,,,,,,,,,,,,,,,,,138742.3666922775,,,,,,,,,,,,,,,,,,,,,2017,0,48279,2,
2_00004c232b965f7502dc,,55196.223571777344,,,,,,369282.6260986328,14177.163269042969,,,,,,1491.700927734375,,,1649099.2660407573,2117569.3853211645,4475.4854736328125,22376.876220703125,260399.58172320193,,7470.436096191406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119372.11186523437,,,,,,,,,,,,,,,,,,,,,,,,,,26861.83660888672,,,161960.52166748047,,,,,,,,,,,,,,745.9749755859375,,,,,,,,,37305.085021972656,,,,,,,,,,,,,,,,,,,,,2017,0,48219,2,
2_0000a5036e08c587b48d,,251780.80291748047,,,1485.6767578125,,,1224147.3186035156,132957.6063232422,15595.606079101562,15595.461608886719,,,,10388.713256835938,5935.0213623046875,,57920.13464355469,1.56880508833678E7,4456.2412109375,14107.130859375,3263584.659565286,,22329.419799804688,,,,,,,,,,,,,,,,,,,,,1484.85693359375,,,,,,,,,,,,,1486.5096435546875,,2098764.959110993,,,,,,,,,,,,,,,,,745.2318115234375,,,,,,,,,167518.33544921875,,,541757.1122436523,,,,,,,,,,,,,,,,,,,,72053.67272949219,,,881480.2136129941,,,,,,,,,,,,,,,,,,,,,2017,0,48189,2,
2_000051aefd125c63c857,,6671.983337402344,741.3452758789062,,5182.364196777344,,,370032.3211669922,23702.342712402344,741.3148803710938,,,,,,,,15563.832336425781,4923247.954969937,,25193.84112548828,22964.943908691406,,2223.7503662109375,,,,,738.2112426757812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617197.8352565392,,,,,,,,,,,,,,,,,2214.411865234375,,,,,,,,,147360.03257625806,,,8882.32958984375,,,,,,,,,,,,,,,,,,,,1481.3843994140625,,,32618.763810939414,,,,,,,,,,,1481.7077026367188,,,,,,,,,,2017,0,48069,2,
2_000092fad6491c3caca5,,9604.099487304688,,,2217.7626342773438,,,919276.532260072,186173.49884033203,73874.51037597656,24378.806030273438,,,,,,,62834.548828125,8559012.268555641,738.8102416992188,14776.84375,8868.828369140625,,739.23876953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775681.7291870117,,,,,,,,,,,,,,,,,2215.91455078125,,,,,,,,,1270786.6410077263,,,12557.752136230469,,,,,,,,,,,,,,,,,,,,6651.842590332031,,,668715.9536132812,,,,,,,,,,,,,,,,,,,,,2017,0,48369,2,
2_0000439b6b7566f79a23,,3902275.2412576117,,,117554.64764404297,,,2.6895498527153216E7,1015138.4335992552,198218.40295410156,39779.37268066406,,15235.660034179688,,1444.3292236328125,2169.38720703125,,1726513.1475772634,6.309362818567746E8,1444.2774658203125,100000.64660644531,8358915.379711197,,96282.6552734375,,,,,2177.1680908203125,,,,,,,,,,,,,,,,36929.15802001953,,,,,,,,,,,4344.1138916015625,,104242.62414550781,,6.395051686676575E7,,,,,,,,,,,,,,,9406.079345703125,6510.8037109375,,,,,,,,,47622.63869341682,,,,5076420.528637695,,723.55810546875,,,,,,,,,,,,,,,,,,,1904227.2904052734,,2.975813736453642E7,,,,,,,,,,,,,,,,,,,,,2017,0,48111,2,
2_000018b1450a663b10e5,,7173586.807163372,,,656451.8051147461,,,5.200802849378496E7,6920878.872893691,670914.388201306,163292.51781652114,,208645.46508789062,,,,,5.567153027859249E7,5.076557588969636E8,2170.9612426757812,60119.85144042969,2.0607997457441263E7,,160555.737961713,,,,,,,,,,,,,,,,,,,,,303159.5148925781,,,,,,,,,,,45662.50573730469,,3427865.4858843633,,1.8597841043352202E8,,,,,,,,,,,,,,8690.757141113281,,50707.56280517578,,,,,,,,,133268.61920166016,725.985107421875,,,1.5502312109372607E7,,9408.032165527344,,,,,,,,14464.053894042969,,,,,,,,,,,432111.43145751953,,2.178680197222996E7,,,,,,,,,,,,,,,,,,,,,2017,0,48421,2,
2_0000362f861fda05bbf2,,1.0377442558501836E7,,,631949.645690918,,,1.083911252661354E8,8969115.403231034,1956097.283057598,425190.73076435167,,6487.785217285156,,71174.35076904297,,26709.413818359375,2.6192606585349165E7,8.411131891171095E8,37454.622497558594,43167.84344482422,1470232.2604389265,,531198.5603027344,,,,,2885.037841796875,,,,,,,,,,,,,,,,495408.92834472656,,,,,,,,,,,4581301.508663163,5027.812683105469,105366.22765538833,,3.6796860597883326E8,,,,,,,,,,,,,,18697.134399414062,,19471.641174316406,,,,2878.72900390625,,,,,115120.75598144531,3706383.2493877336,,,1.2374122898559089E8,,,,,,,,,,91351.84912109375,,,,,,,,,,,2159.3358154296875,,2.0088777636763963E8,,,,,,,,,,,,,,,,,,,,,2017,0,40139,2,
2_00000224da17c2d43a3a,,6456548.481589164,,,113720.0385131836,,,2.9202294711747464E7,3702138.69937457,490943.75335669424,57164.44152832031,,44877.024963378906,,725.5303344726562,,,2.497434899483786E7,2.3168380676932472E8,36171.14782714844,27531.447326660156,4.090505707886413E7,,1009071.6460128485,,,,,,,,,,,,,,,,,,,,,592657.7608642578,,,,,,,,,,,1681862.5885658413,,1.5580204185447065E7,,2.724682245390944E8,,,,,,,,,,,,,,,723.592529296875,8695.067321777344,,,,,,,,,112197.8412475586,4437.727602012485,,,2622995.141155649,,2171.2688598632812,,,,,,,,723.3538818359375,,,,,,,,,,7242.469909667969,2172.862060546875,,1.93123527678754E7,,,,,,,,,,,,,,,,,,,,,2017,0,48195,2,
2_000002169a02e3582571,,3345.6869147805605,,,727.27294921875,,,1234914.5987445905,291714.404296875,44490.93957519531,20422.427734375,,6556.7091064453125,,,,729.046142578125,7587072.091963226,3.959906734644751E7,43637.45635986328,12401.250915527344,161116.4674577303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394908.474179496,,,,,,,,,,,,,,,,,,,,,,,,,,727.4920654296875,,,140998.45748099545,,,,,,,,,,,,,,,,,,,,,,,84300.96710205078,,,,,,,,,,,,,,,,,,,,,2017,0,48393,2,
2_0000e5143a9444e6ad48,,4543884.2588781025,,,138211.21270751953,,,3.311049986504913E7,8385254.241378246,1518273.6378183402,162687.3436279297,,165699.66888427734,,1719.1954082414215,1447.2071533203125,,5.849190124580814E7,7.430262392477319E7,34779.10321044922,66608.08203125,6.193958304297736E7,,339550.14416503906,,,,,,,,,,,,,,,,,,,,,5792.650146484375,,,,,,,,,,,1085882.1522216797,,2301736.996140903,,2.952651988734609E8,,,,,,,,,,,,,,,,5068.8018798828125,,,,,,,,,81832.78228759766,113656.51184082031,,,6.733686509203264E7,,,,,,,,,,18843.00653076172,,,,,,,,,,14456.164123535156,,,1.3469317679326567E8,,,,,,,,,,,,,,,,,,,,,2017,0,48357,2,
2_0000c95ce7beb5df6a05,,1.69261962381666E7,,,77082.75398260378,,,7584052.1303564925,823787.4884002086,119685.38305664062,70257.41772460938,,8583.249206542969,,138787.2374267578,715.6979370117188,,55823.22265625,1.862451419635369E7,19321.18145751953,22884.88818359375,227886.2548828125,,256664.52706418504,,,,,,,,,,,,,,,,,,,,,8576.537841796875,,,,,,,,,,,12872.247131347656,,,,2.3219812592482872E7,,,,,,,,,,,,,,2144.1150512695312,714.697509765625,1430.7496948242188,,,,,,,,,57920.71221923828,8583.221557617188,,,7736918.715035952,,,,,,,,,,257347.9174194336,,,,,,,,,,,,,1.6418154979910351E7,,,,,,,,,,,,,,,,,,,,,2017,0,20175,2,
2_00000ac3bc54452e5246,,2.369457331976079E7,,,137366.88946533203,,,1.1213538262550022E7,372353.32745911845,37757.543518066406,7124.549072265625,,51959.66857910156,,143103.5150756836,,,86827.33325195312,2.295794263224164E7,44833.89324951172,9958.423706054688,1124339.105985993,,115954.74676513672,,,,,,,,,,,,,,,,,,,,,36280.27081298828,,,,,,,,,,,146588.5859375,,,,3.683705111623798E7,,,,,,,,,,,,,,22051.881103515625,2132.28076171875,713.5657958984375,,,,,,,,,139551.61193847656,2846.5091552734375,,,1.6692514945425473E7,,,1423.5927124023438,,,,,,,91701.03064682904,,,,,,,,,,,4988.2071533203125,,3.556661223045917E7,,,,,,,,,,,,,,,,,,,,,2017,0,20081,2,
2_0000e966ae3420ad7f54,,5.4387990133283295E7,,,481334.77734375,,,3.0140417020496357E7,1656088.5257089653,313778.181640625,88962.63671875,,400568.70861816406,,743459.9515064913,,,7815.416198730469,1.391194943539479E8,214899.16191478056,15651.248718261719,2847.3242797851562,,530594.5976311178,,,,,708.7081909179688,,,,,,,,,,,,,,,,1855304.055053711,,,,,,,,,,,2754888.2504645847,,,,1.9849683681115797E8,,,,,,,,,,,,,,17025.405700683594,31984.90264892578,2843.112060546875,,,,48405.94891357422,,,,,316773.06002412684,21316.238647460938,,,9.765483770813078E7,,,,,,,,,,173880.8116203757,,,,,,,,,,,1420.0421142578125,,1.654410073231526E8,,,,,,,,,,,,,,,,,,,,,2017,0,20069,2,
2_0000ecc20986e2c29fd5,,3.358243897238362E7,,,18588.0888671875,,,2.3941685059947252E7,2732291.7708125096,315578.21447753906,95913.49267578125,,55762.97235107422,,61520.579650878906,,,1980757.9591033338,4.75827638113566E7,30758.369995117188,32207.000732421875,3436785.223876953,,110166.42413330078,,,,,,,,,,,,,,,,,,,,,674483.3240966797,,,,,,,,,,,36469.47497558594,,,,5.489666824703537E7,,,,,,,,,,,,,,5004.760009765625,2144.6837158203125,,,,,60014.941162109375,,,,,39354.341247558594,,,,1.4135773204546042E7,,,,,,,,,,65047.48693847656,,,,,,,,,,,26442.27423095703,,5.7271349726797774E7,,,,,,,,,,,,,,,,,,,,,2017,0,20189,2,
2_0000083e284fd4b68cf3,,3.1267270370757937E7,,,228212.0073852539,,,1.8321121358075786E7,3388710.901118499,1215429.3141479492,415821.45196533203,,99769.7085571289,,50575.053649902344,,,598407.5599365234,4.059742606296674E7,52018.782653808594,104728.18389892578,165457.4249267578,,122618.67011575137,,,,,,,,,,,,,,,,,,,,,211533.59204101562,,,,,,,,,,,229766.01763916016,,,,6.413498396833723E7,,,,,,,,,,,,,,710.7517700195312,,,,,,711.3258056640625,,,,,249922.47607421875,,,,2.6112918295806043E7,,,710.8889770507812,,,,,,,38700.7339776731,,,,,,,,,,,25678.207397460938,,6.589486051705782E7,,,,,,,,,,,,,,,,,,,,,2017,0,20067,2,
2_00004b3e232918916bc7,,7074688.7662880095,,,4290.129638671875,,,7446924.082549451,90042.35869595397,13619.654052734375,,,714.8434448242188,,16451.30792236328,,,7292475.094533883,5.191001160589887E7,5721.289611816406,19307.885314941406,7081.279066377528,,10028.452392578125,,,,,,,,,,,,,,,,,,,,,1429.5383911132812,,,,,,,,,,,4288.189270019531,,,,3.509660655488017E7,,,,,,,,,,,,,,,,,1431.8175048828125,,,,,,,,1428.8884887695312,,,,2.305320389097446E7,,,,,,,,,,2147.359619140625,,,,,,,,,,,,,3.1802530066505104E7,,,,,,,,,,,,,,,,,,,,,2017,0,20129,2,
2_000033d27e75137a3754,,2.506868399900238E7,,,34154.0673828125,,,1.2596798120542997E7,383667.8016393325,75480.79809570312,10680.330261230469,,4268.50244140625,,114544.11065673828,,,2560576.51037454,6.3856539946312286E7,396225.85607910156,66115.90869140625,,,4980.261413574219,,,,,,,,,,,,,,,,,,,,,1424.6744995117188,,,,,,,,,,,9960.121276855469,,,,6.1137614602820314E7,,,,,,,,,,,,,,,,,710.6627807617188,,,,,,,,63271.39758300781,713.121337890625,,,1.4115218265424902E7,,,,,,,,,,1424.8390502929688,,,,,,,,,,,56216.28466796875,,6.5049622777526386E7,,,,,,,,,,,,,,,,,,,,,2017,0,20187,2,
2_00005885d86cb4790690,,3.3648086062775016E7,,,202934.57489013672,,,1.039191320777874E7,253468.9515759038,47120.03369140625,12658.5556640625,,39350.44885253906,,37904.50476074219,701.5558471679688,,10557.12353515625,3.5200480444715306E7,42859.459596162684,9149.704284667969,,,49926.98797607422,,,,,,,,,,,,,,,,,,,,,57846.304748535156,,,,,,,,,,,81657.74981689453,,,,6.658207624222648E7,,,,,,,,,,,,,,,,,48453.13397216797,,,,,,,,15477.245727539062,963.4956389782476,,,2.5254777017150633E7,,,,,,,,,,16836.27783203125,,,,702.9774169921875,,,,,,,,,7.02325185295463E7,,,,,,,,,,,,,,,,,,,,,2017,0,20203,2,
2_0000f547541496932f3f,,3.894433786392085E8,,,6260.6910400390625,,,6.020721008596431E7,3317149.350674259,996626.5303363875,163942.13311767578,,91035.21484375,,893152.3699527516,1387.549072265625,1390.0577392578125,3475.7864990234375,1.118368895297971E8,2121352.566770307,13185.176696777344,,,318760.5251464844,,,,,1388.8336181640625,,,,,,,,,,,,,,,,,,,,,,,,,,,138264.40106201172,,,,3.274153836191349E8,,,,,,,,,,,,,,2088.0118408203125,,848580.1874593099,1390.6768188476562,,,2088.8878784179688,,,,,433131.7360653148,38240.22149658203,,,9.120254259439027E7,,56257.214111328125,,,,,,,,2780335.1296884576,,,,402211.1959838867,,,,,,,771210.8074154125,,3.254110518106029E8,,,,,,,,,,,,,,,,,,,,,2017,0,20193,2,
2_00007865065d97a6f604,,1.411234343304757E8,,,11117.96630859375,,,4.381529140366045E7,5277780.410566502,1260951.8256182503,46571.76477050781,,13898.618347167969,,247981.05755615234,29875.6123046875,,8326.011108398438,9.689861890642044E7,1235449.9122781195,31939.674743652344,,,6954.402893066406,,,,,695.4140625,,,,,,,,,,,,,,,,166585.9662475586,,,,,,,,,,,4170.694519042969,,,,2.6867915218052405E8,,,,,,,,,,,,,,1390.27978515625,,15024.87735595703,90380.37731933594,,,,,,,,353309.68103027344,16684.136108398438,,,6.066613338531996E7,,27789.69610595703,,,,,,,,129294.1449584961,,,,15983.877624511719,,,,,,,5746630.826814299,,2.70218891462359E8,,,,,,,,,,,,,,,,,,,,,2017,0,20181,2,
2_0000e81ef21a1ba33753,,1.0323342715823673E7,,,2104.5895385742188,,,2448042.998954983,17590.372436523438,1408.1119384765625,,,2104.3165283203125,,702.1193237304688,,,704.6290283203125,6260018.319519764,9164.253784179688,,,,56825.812438964844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2110.6635131835938,,,,2.5774297873559795E7,,,,,,,,,,,,,,,,701.3947143554688,789184.0507202148,,,,,,,,528.0069352692249,701.38427734375,,,1.019461526810303E7,,1402.877685546875,,,,,,,,,,,,,,,,,,,1406.4851684570312,,2.3371254202058673E7,,,,,,,,,,,,,,,,,,,,,2017,0,20071,2,
2_0000059b94746c89134c,,605616.0932617188,,,10709.388916015625,,,3049226.668619074,243744.99738937078,33452.146240234375,168.27218137254903,,265007.8253173828,,669.8175659179688,6690.088684082031,,830499.1422119141,3.872929981919879E7,515899.1911010742,79006.67785644531,,,86369.53173828125,,,,,124292.95013427734,,,,,,,,,,,,,,,,,,,,9388.178100585938,,,,,,,,,,,1.0853819358218683E7,,,,,,,,,,,,,,,,19415.17578125,92699.35074319279,,,,,,,,3511276.178894043,4723220.245178223,,,113776.81579589844,,64745.725611308975,,,,,,,,,,,667.8004150390625,,,,,,,,125839.30755615234,,1.284829722852855E7,,,,,,,,,,,,,,,,,,,,,2017,0,56015,2,
2_0000c51b93502ec1e2cd,,3336870.0979384477,,,206283.7788696289,,,4207739.997707232,3395281.6969530294,2540954.721923828,1638666.1834460688,,54947.754821777344,,8032.761413574219,54921.86846923828,,10048.946228027344,5.2968294958339795E7,589772.7264404297,401931.3057861328,,,18745.79656982422,,,,,20100.93829345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986375.4187286976,,,,,,,,,,,,,,,3344.5120849609375,101866.70971679688,904165.3758480297,,,,,,,,952427.8024902344,665943.7526245117,,,67665.7748413086,669.9537963867188,396846.77734207455,,,,,,,,,,,671.2919311523438,32216.900634765625,,,,,,,1500528.273010254,,3653812.638170669,,,,,,,,,,,,,,,,,,,,,2017,0,31157,2,
