system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,irrStatus,masterid,nirrcapcl,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,7,
2_0000a96e6774915facd9,,,,,,,,2275.42041015625,,,,,,,1515.9395751953125,,,28069.87371826172,,2273.9116821289062,,281634.7077636719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276.6912841796875,,,,,,,,,,,,,,,,14419.873168945312,,,,,,,,,,,,,759.0980834960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,1,48317,7,
2_000026f3d7dbf9cb7a19,,3774.2019653320312,1572881.124206543,,,,,616373.118347168,14347.134765625,756.3427734375,755.0516357421875,,5278.4276123046875,,,,,3138662.5571899414,238640.1264038086,,755.219482421875,1.823581823954743E7,,37723.71551513672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45234.17297363281,,1469333.872619629,,,,,,,,,,,,,,,115458.77087402344,,,,,,,,,,84242.97951516544,147215.67779541016,,,545145.2767944336,,,,,,,,,,,,,,,,,,,,3020.36474609375,,,347023.8040577608,,,,,,,,,,,122339.3060913086,,,,,,,,,,2017,1,48165,7,
2_00003d6719b35caa25f7,,,,,,,,3761.0498046875,,,,,,,,,,21052.1533203125,,2256.0631713867188,,91718.72229003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.6093139648438,,,,,,,,,,,,,,,,,,,,,,,,,,2255.0060424804688,,,2254.8448486328125,,,,,,,,,,,,,,,,,,,,,,,10525.153137207031,,,,,,,,,,,,,,,,,,,,,2017,1,48445,7,
2_000093a7147aa922964e,,156364.6372680664,474270.9955444336,,,,,94231.20731703815,,,,,,,,,,193986.359375,1502.462646484375,,,2889741.9234066233,,9756.986450195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521864.3733520508,,,,,,,,,,,,,,,17296.79425048828,,,,,,,,,,75203.64135742188,8261.162658691406,,,127072.98132324219,,,,,,,,,,,,,,,,,,,,6764.575439453125,81947.71319580078,,92467.01635742188,,,,,,,,,,,,,,,,,,,,,2017,1,48501,7,
2_0000deb4c577c7b48248,,,2240.0960083007812,,,,,3730.98095703125,,,,,,,,,,35810.325134277344,12683.249816894531,,,129823.41955566406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2238.7797241210938,,,,,,,,,,,,,,,,,,,,,,,,,,26857.892333984375,,,746.8658447265625,,,,,,,,,,,,,,,,,,,,,,,32838.30029296875,,,,,,,,,,,,,,,,,,,,,2017,1,48079,7,
2_00008dc7b72eb2e5f6fc,,14834.243347167969,8904.724426269531,,,,,7444.033630371094,,,,,,,,,,15648.867004394531,55820.99981689453,,,139965.7689819336,,741.7028198242188,,,,,,,,,,,,,,,,,,,,,741.6864624023438,,,,,,,,,,,,,,,59387.25128173828,,,,,,,,,,,,,,,9648.916809082031,,,,,,,,,,742.304931640625,28219.314880371094,,,5936.454162597656,,,,,,,,,,,,,,,,,,,,,,,33397.089416503906,,,,,,,,,,,,,,,,,,,,,2017,1,48017,7,
2_00005c9fcd733134b855,,187139.3262939453,,,,,,11158.531677246094,742.2349853515625,,,,745.2179565429688,,,,,12671.406860351562,198006.50750732422,,745.4789428710938,132997.20971679688,,53509.31164550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1485.0689697265625,,14850.845703125,,128503.75616455078,,,,,,,,,,,,,,37876.33270263672,,,,,,,,,,,22278.76983642578,5941.169677734375,,,66143.9111328125,,,,,,,,,,,,,,1485.1202392578125,,,,,,2970.1658935546875,,,29736.93328857422,,,,,,,,,,,,,,,,,,,,,2017,1,48279,7,
2_00004c232b965f7502dc,,746.474853515625,,,,,,1493.9652099609375,747.9055786132812,,,,,,,,,4487.68994140625,19417.33331298828,,747.9536743164062,61294.55352783203,,6719.975402832031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58972.15783691406,,,,,,,,,,,,,,,,,,,,,,,,,8957.766906738281,2241.9969482421875,,,1492.95654296875,,,1492.945068359375,,,,,,,,,,,,,,,,,,,,5225.45263671875,,,,,,,,,,,,,,,,,,,,,2017,1,48219,7,
