system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,irrStatus,masterid,nirrcapcl,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,4,
2_0000a96e6774915facd9,,,9087.580749511719,,756.70361328125,,,110617.49053955078,3789.9293212890625,1516.4918212890625,,,,,135589.41235351562,2271.72119140625,3032.1652221679688,901299.1169433594,12116.635070800781,21212.01690673828,5306.683898925781,7859314.460051412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25030.530151367188,,210910.34765625,,646043.2552490234,,,,,,,,,,,,,,,,96383.91436767578,,,,,,,,,128881.76837158203,28806.4501953125,,,131186.09442138672,,,,,,,,,,,,,,,,,,757.7036743164062,,34181.029235839844,,,51514.30139160156,,,,,,,,,,,,,,,,,,,,,2017,1,48317,4,
2_000026f3d7dbf9cb7a19,,53610.115173339844,8.514870311378413E7,,,,,8114329.560947313,42984.68200683594,8299.545043945312,2260.0138549804688,,14352.675598144531,,,,,7095335.835936782,1873907.9070113837,,12081.013305664062,5.31719413936472E8,,884914.0264282227,,,,,,,,,,,,,,,,,,,,,375.32000014361216,,,,,,,,,,,755.4028930664062,,2709651.467590332,,3.883611398481445E7,,,,,,,,,,,,,,,6315757.641406968,1508.9156494140625,638707.7690372242,,,,,,,,437090.81594693055,1236980.637602204,,,2.0487450843973797E7,,,,,,,,,,,,,,5275.710144042969,,,,,,244788.28106689453,7544.447570800781,3770.1818237304688,2566644.684129663,,,,,,,,,,,2067783.2075195312,,,,,,,,,,2017,1,48165,4,
2_00003d6719b35caa25f7,,4494940.955604224,2.1005433711509794E7,,752.9647216796875,,,3134923.604881137,55655.12390136719,6769.089904785156,751.2059326171875,,,,,,,1800605.344177246,641245.483581543,,6765.199890136719,3.206231932555973E8,,69262.09575482536,,,,,,,,,,,,,,,,,,,,,1499.812744140625,,,6761.012145996094,,,,,,,,,,5504647.118774414,,1.6525257152385158E7,,,,,,,,,,,,,,3757.1696166992188,88073.2085571289,,1189825.7971801758,,,,,,,,167693.29168701172,794381.5542602539,,,1.4428290686453545E7,,,,1214167.0653076172,,,,,,751.3034057617188,,,,243384.4552001953,,,,,,137035.7905883789,1851313.3950793697,4507.551208496094,1722354.866987879,,,,,,,,,,,414378.5704345703,,,,,,,,,,2017,1,48445,4,
2_000093a7147aa922964e,,6939396.08270886,5.32795711138557E7,,,,,4821134.648229981,24076.731018066406,3760.9345703125,,,,,,,,7825381.673297239,113304.67449951172,,,2.8056282274712056E8,,430129.55024126836,,,,,,,,,,,,,,,,,,,,,54903.378967285156,,,,,,,,,,,753.0211181640625,,1153044.6854858398,,1.723428656625905E7,,,,,,,,,,,,,,,1348403.32459645,,13077.433279000077,,,,,,,,324925.1533203125,161609.30249023438,,,2.482289874249962E7,,,,1471737.3333740234,,,,,,,,,,15778.349975585938,,,,,,119620.16705322266,5618348.557922363,,1973342.5994633692,,,,,,,,,,,18052.78936767578,,,,,,,,,,2017,1,48501,4,
2_0000deb4c577c7b48248,,1.6886992659840066E7,1.735800785945303E7,,1494.7492065429688,,,1253721.6638504327,11202.126403808594,,,,,,,,,920445.9825176164,507490.8132123162,,8953.551635742188,7.538493856038196E7,,44076.88409423828,,,,,,,,,,,,,,,,,,,,,65706.34826660156,,,,,,,,,,,746.4794311523438,,8987.767211914062,,3636290.6404639157,,,,,,,,,,,,,,,13440.4609375,,747.1967163085938,,,91656.39473134956,,,,,1651800.5881958008,343113.3732666016,,,1.733584381210363E7,,,,,,,,,,,,,,734948.9053344727,,,,,,2987.1702880859375,504937.0866699219,,572444.3729858398,,,,,,,,,,,,,,,,,,,,,2017,1,48079,4,
2_00008dc7b72eb2e5f6fc,,6305731.716978545,1418182.7622606466,,,,,2103228.6765005076,20044.315856933594,5195.5067138671875,2226.7374877929688,,,,,,,237851.83465576172,3593769.9968130076,2226.9122924804688,20799.307556152344,3.3053845221529372E7,,3768112.890197754,,,,,26635.324126838233,,,,,,,,,,,,,,,,273801.44576990465,6689.537109375,,,,,,,,,,71282.2123413086,,89876.81677246094,,1.6758535198621085E7,,,,,,,,,,,,,,39353.77362060547,320695.2030029297,,,,,,,,,,1214074.3732299805,2540108.0859602387,,,2606155.3957210765,,,2970.0377807617188,,,,,,,,,,,31218.852294921875,,,,,,193800.83917236328,34166.3486328125,,3441851.7395862057,,,,,,,,,,,,,,,,,,,,,2017,1,48017,4,
2_00005c9fcd733134b855,,1.850806863647461E7,411517.16431406053,,1485.7559814453125,,,2649050.0519780177,36409.2216796875,742.4261474609375,,,1485.8529052734375,,1490.4566650390625,,,62495.247985839844,4396076.2013549805,5204.440490722656,11164.545593261719,4.719311897566132E7,,2271431.936279297,,,,,2224.9519653320312,,,,,,,,,,,,,,,,20792.740661621094,45333.61016845703,,,,,,,,,,19306.381774902344,,914386.1278076172,,1.3592507537252508E7,,,,,,,,,,,,,,131476.68481445312,109266.18103027344,1484.96875,43922.61260986328,,,,,,,,440659.8181152344,743217.2474247952,,,6578032.92952498,,,742.3468627929688,,,,,,,,,,,1463054.807434082,,,,,,127729.83032226562,1486.98828125,,1362311.6326293945,,,,,,,,,,,743.5684814453125,,,,,,,,,,2017,1,48279,4,
2_00004c232b965f7502dc,,849195.0673217773,295080.88946533203,,1494.1246948242188,,,1266752.1102905273,28403.064331054688,3738.9371948242188,,,6728.9974365234375,,747.7382202148438,,,629991.7778930664,2172043.312072754,2243.4528198242188,20196.526306152344,4.022507914119898E7,,157670.4278564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.7744750976562,,746.610595703125,,1623781.8305948894,,,,,,,,,,,,,,10480.012573242188,,,,,,391928.31634521484,,,,,37415.649169921875,340995.54736328125,,,7607949.949066043,,,,,,,,,,,,,,4488.317443847656,,,,,,8234.162658691406,35073.991760253906,,1125977.0841839958,,,,,,,,,,,745.7743530273438,,,,,,,,,,2017,1,48219,4,
