system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,irrStatus,masterid,nirrcapcl,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,1,0,3,
2_0000a96e6774915facd9,,292617.9546508789,1225031.3318352187,,,,,878423.1762467927,9085.576171875,756.8237915039062,,,,,376284.79891142005,5303.3106689453125,,3778412.2005713372,89413.92932128906,138765.26037597656,32579.839233398438,8.283617330325975E7,,106893.19830322266,,,,,,,,,,,,,,,,,,,,,2279.04345703125,,,,,,,,,,,68283.43487548828,,231371.44854736328,,4514663.2376373885,,,,,,,,,,,,,,,1515.3001098632812,1213496.7189941406,,,,,,,,,1266754.4902954102,668428.7778104894,,,2416573.487121582,,,,,,,,,,,,,,21194.282653808594,,,,10607.214782714844,,717603.4354858398,15901.997253417969,,425081.23376464844,,,,,,,,,,,6078.8876953125,,,,,,,,,,2017,1,48317,3,
2_000026f3d7dbf9cb7a19,,9809.961669921875,1.0250476373350855E7,,,,,1844806.661129701,18105.205993652344,1513.26025390625,,,,,,,,3989499.515598431,726651.1083984375,2265.1773071289062,3775.2066650390625,7.394630940412432E7,,130372.17987060547,,,,,,,,,,,,,,,,,,,,,469.8172715130974,,,,,,,,,,,,,335144.42712402344,,3721526.0244332105,,,,,,,,,,,,,,,683544.7397460938,,57243.02362060547,,,,,,,,97958.98309326172,142583.931640625,,,1705682.5998271867,,,,,,,,,,,,,,1506.461181640625,,,,,,102048.96960449219,2265.4501953125,,489476.34896359907,,,,,,,,,,,364513.55059814453,,,,,,,,,,2017,1,48165,3,
2_00003d6719b35caa25f7,,2730748.7969570984,6888454.150756836,,,,,2811901.3607122684,43748.87552131204,9078.301329848346,,,5252.639343261719,,,,,1279706.0588108436,646171.7659301758,1500.5567626953125,13520.394592285156,2.4357402560849664E8,,98312.69854736328,,,,,1503.4085693359375,,,,,,,,,,,,,,,,,,,12019.732543945312,752.7911376953125,,,,,,,,,419177.7995605469,,1.4035514858468328E7,,,,,,,,,,,,,,21004.039306640625,9781.94384765625,,174383.92443847656,,,,,,,,680109.4088709212,507228.74658203125,,,9796730.607864676,,,,818487.2014160156,,,,,,12318.184651453348,,,,143466.96997070312,,,,,,750.1544189453125,1530876.9092407227,751.1809692382812,1895169.9387817383,,,,,,,,,,,196600.86450195312,,,,,,,,,,2017,1,48445,3,
2_000093a7147aa922964e,,1640656.2274780273,1.0596746783895336E7,,,,,997678.671049709,10527.003723144531,752.283203125,,,,,751.1197509765625,,,2403087.3558320887,27774.355102539062,1502.2440795898438,,5.321951449077531E7,,78083.5697631836,,,,,30093.73992919922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133676.6153564453,,3375897.4291482363,,,,,,,,,,,,,,,877007.3389282227,,753.0706787109375,,,,,,,,41308.98327636719,55570.42218017578,,,3688316.161743164,,,,105199.68377685547,,,,,,,,,,3010.5756225585938,,,,,,75168.6869506836,1233940.5241699219,,563090.6184082031,,,,,,,,,,,,,,,,,,,,,2017,1,48501,3,
2_0000deb4c577c7b48248,,2.3589244453670006E7,1.7490038936319027E7,,,,,3572268.1115598194,54523.89660644531,3734.0436401367188,,,,,,,,1934850.5085049497,814102.9460449219,,26135.47100830078,1.6485050645253095E8,,274066.85565185547,,,,,1493.6741943359375,,,,,,,,,,,,,,,,53731.667419433594,,,,,,,,,,,,,,,8238107.646469295,,,,,,,,,,,,,,,43319.821350097656,,180019.8970774931,,,,,,,,76999.67614746094,1584835.0305175781,,,2.8203294704615213E7,,,,,,,,,,,,,,253476.1103515625,,,,,,35112.45330810547,1002201.4026793235,,1079136.537109375,,,,,,,,,,,,,,,,,,,,,2017,1,48079,3,
2_00008dc7b72eb2e5f6fc,,2.7453080558041323E7,1997609.6380004883,,4453.558410644531,,,7900366.938574697,73486.00903320312,11142.03759765625,,,,,,,,977177.8365478516,7073919.202014639,3712.8286743164062,58740.418701171875,1.0413630211095041E8,,4226340.604504634,,,,,109056.53637695312,,,,,,,,,,,,,,,,1664032.1345006607,31953.39794921875,,,,,,,,,,977825.3030043658,,467248.3298325483,,1.028094237723484E8,,,,,,,,,,,,,,161991.89654541016,1571605.5885620117,,73704.722790288,,,,,,,,2321643.573079188,5829451.45366211,,,2.219335387223811E7,,1483.790771484375,,,,,,,,,,,,18217.30964977788,,,,,,3367356.481628897,289489.87255859375,,1.3035796125182625E7,,,,,,,,,,,,,,,,,,,,,2017,1,48017,3,
2_00005c9fcd733134b855,,1.2990063631458093E8,1218013.1948953066,,,,,1.9987420455219585E7,271734.85529569734,2975.0377197265625,2233.8115844726562,,5955.26318359375,,3724.2747192382812,,,200661.5531616211,1.6263771443696145E7,744.88037109375,31985.2724609375,3.9698170923173827E8,,7774721.516659486,,,,,123107.35119628906,,,,,,,,,,,,,,,,135916.5528564453,19283.40411376953,,,,,,,,,,237472.2661743164,,3729059.921446318,,1.2105593971632697E8,,,,,,,,,,,,,,483202.6139526367,66853.24645996094,1483.4102783203125,189348.7671508789,,,744.9636840820312,,,,,3731304.4756469727,2801672.575547641,,,6.652437172372186E7,,,3712.5941772460938,,,,,,,2232.5870971679688,,,,4754000.841571165,,,,,,351993.80837186927,7424.693664550781,,9401931.079434264,,,,,,,,,,,2231.3226928710938,,,,,,,,,,2017,1,48279,3,
2_00004c232b965f7502dc,,1.9590954617487893E7,3487060.872904459,,747.82763671875,,,9794555.966953652,214609.39086914062,14956.351806640625,4486.2779541015625,,11218.948364257812,,746.5921630859375,,,1024843.078925159,4005704.6037880094,2242.2342529296875,11961.271606445312,3.84342417242441E8,,511566.0056396484,,,,,,,,,,,,,,,,,,,,,746.0256958007812,,,,,,,,,,,6716.564208984375,,15688.048583984375,,1.7672376624554325E7,,,,,,,,,,,,,,26908.135131835938,14928.53125,,3742.3741455078125,,,51566.44012451172,,,,,201032.11865018957,446538.00311279297,,,1.318673966341234E8,,,,11982.376831054688,,,,,,196024.2727460076,,,,262480.4098510742,,,,,,748.5922241210938,362725.32040010346,,3081085.1142578125,,,,,,,,,,,,,,,,,,,,,2017,1,48219,3,
