system:index,masterid,mean,p1,p10,p15,p20,p25,p30,p35,p40,p45,p5,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p99,.geo
00004fed2c0be98af93c,SHP_simple,16.489037465710283,0.20236851268860392,5.252064530950421,6.756755296812946,8.255017671841573,9.255462238131411,10.749383860510813,11.746341336469087,12.753040852431532,13.74903389863638,2.7543521437226017,15.247494627411115,16.249937869443702,17.245294141131424,18.745782834378033,20.251265632761697,21.746354781370112,24.24620300500925,26.742603192275933,29.74283542882409,34.74918807668211,44.744248788568036,
000038da4be6aeed6a0e,CHP_simple,37.46476533318081,0.3667726579919795,5.491212868058507,9.49935719608014,11.507960040836307,14.490605763580069,18.493877170281312,21.499254400572166,25.492406247700234,29.504803748513215,2.501056207434036,33.50888723639762,36.508686619687175,39.49116589537026,44.506224683282795,48.50342931699513,53.503751279277466,58.50074731593382,65.49978664651798,75.49531008542239,91.49771389237107,127.49985208316726,
000079e0a1f4d478b122,NHP_simple,59.67446774195651,0.7943811419563334,13.022764736834795,18.994177085880924,25.01097776401861,28.980102596527818,33.01413170633805,37.004967327508076,41.00171399214999,44.986028550311,7.026345391400802,50.97756189354908,54.999447630302974,61.008012683581434,64.99070308251282,72.98684981997962,78.97627120039877,88.98266578060107,100.99796047201903,122.98167091902516,149.00042825216775,190.99369654029306,
